linha,coluna,rotulo_coluna,tipo_linha,codigo_cnae,descricao,status_atualizacao,valor_origem,valor_gerado,diferenca,variacao_pct,resultado,motivo
11,G,G — Estoque 2025,grupo,162,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",formula_preservada,103108,101561,-1547.0,-1.5004,divergente,estoque projetado = coluna F + coluna J
11,H,H — Saldo / 2023 (jan-dez),grupo,162,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",atualizado,-1272,-1273,-1.0,-0.0786,divergente,
11,I,I — 2024 (jan-dez),grupo,162,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",atualizado,2644,2647,3.0,0.1135,divergente,
11,J,J — 2025 (jan-dez),grupo,162,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",atualizado,-2810,-2819,-9.0,-0.3203,divergente,
11,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,grupo,162,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
11,L,L — Empresa de pequeno porte,grupo,162,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
11,M,M — Empresa de médio porte,grupo,162,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
11,N,N — Grande empresa,grupo,162,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
11,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,grupo,162,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",indisponivel,25948,25948,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
11,P,P — Empresa de pequeno porte,grupo,162,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",indisponivel,974,974,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
11,Q,Q — Empresa de médio porte,grupo,162,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",indisponivel,153,153,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
11,R,R — Grande empresa,grupo,162,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",indisponivel,11,11,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
11,S,S — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2024 / Microempresa,grupo,162,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",indisponivel,27445,27445,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
11,T,T — Empresa de pequeno porte,grupo,162,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",indisponivel,972,972,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
11,U,U — Empresa de médio porte,grupo,162,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",indisponivel,150,150,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
11,V,V — Grande empresa,grupo,162,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",indisponivel,14,14,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
12,D,D — EMPREGOS / Estoque 2022,grupo,181,Atividade de impressão,atualizado,76700,76700,0.0,0.0,identico,
12,E,E — Estoque 2023,grupo,181,Atividade de impressão,atualizado,79928,78887,-1041.0,-1.3024,divergente,
12,F,F — Estoque 2024,grupo,181,Atividade de impressão,atualizado,84336,83051,-1285.0,-1.5237,divergente,
12,G,G — Estoque 2025,grupo,181,Atividade de impressão,formula_preservada,85756,84478,-1278.0,-1.4903,divergente,estoque projetado = coluna F + coluna J
12,H,H — Saldo / 2023 (jan-dez),grupo,181,Atividade de impressão,atualizado,2397,2402,5.0,0.2086,divergente,
12,I,I — 2024 (jan-dez),grupo,181,Atividade de impressão,atualizado,4090,4106,16.0,0.3912,divergente,
12,J,J — 2025 (jan-dez),grupo,181,Atividade de impressão,atualizado,1420,1427,7.0,0.493,divergente,
12,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,grupo,181,Atividade de impressão,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
12,L,L — Empresa de pequeno porte,grupo,181,Atividade de impressão,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
12,M,M — Empresa de médio porte,grupo,181,Atividade de impressão,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
12,N,N — Grande empresa,grupo,181,Atividade de impressão,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
12,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,grupo,181,Atividade de impressão,indisponivel,19262,19262,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
12,P,P — Empresa de pequeno porte,grupo,181,Atividade de impressão,indisponivel,535,535,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
12,Q,Q — Empresa de médio porte,grupo,181,Atividade de impressão,indisponivel,79,79,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
12,R,R — Grande empresa,grupo,181,Atividade de impressão,indisponivel,4,4,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
12,S,S — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2024 / Microempresa,grupo,181,Atividade de impressão,indisponivel,20798,20798,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
12,T,T — Empresa de pequeno porte,grupo,181,Atividade de impressão,indisponivel,554,554,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
12,U,U — Empresa de médio porte,grupo,181,Atividade de impressão,indisponivel,82,82,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
12,V,V — Grande empresa,grupo,181,Atividade de impressão,indisponivel,5,5,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
13,D,D — EMPREGOS / Estoque 2022,grupo,183,Reprodução de materiais gravados em qualquer suporte,atualizado,1488,1488,0.0,0.0,identico,
13,E,E — Estoque 2023,grupo,183,Reprodução de materiais gravados em qualquer suporte,atualizado,1382,1371,-11.0,-0.7959,divergente,
13,F,F — Estoque 2024,grupo,183,Reprodução de materiais gravados em qualquer suporte,atualizado,1456,1410,-46.0,-3.1593,divergente,
13,G,G — Estoque 2025,grupo,183,Reprodução de materiais gravados em qualquer suporte,formula_preservada,1648,1602,-46.0,-2.7913,divergente,estoque projetado = coluna F + coluna J
13,H,H — Saldo / 2023 (jan-dez),grupo,183,Reprodução de materiais gravados em qualquer suporte,atualizado,64,64,0.0,0.0,identico,
13,I,I — 2024 (jan-dez),grupo,183,Reprodução de materiais gravados em qualquer suporte,atualizado,36,36,0.0,0.0,identico,
13,J,J — 2025 (jan-dez),grupo,183,Reprodução de materiais gravados em qualquer suporte,atualizado,192,192,0.0,0.0,identico,
13,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,grupo,183,Reprodução de materiais gravados em qualquer suporte,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
13,L,L — Empresa de pequeno porte,grupo,183,Reprodução de materiais gravados em qualquer suporte,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
13,M,M — Empresa de médio porte,grupo,183,Reprodução de materiais gravados em qualquer suporte,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
13,N,N — Grande empresa,grupo,183,Reprodução de materiais gravados em qualquer suporte,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
13,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,grupo,183,Reprodução de materiais gravados em qualquer suporte,indisponivel,926,926,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
13,P,P — Empresa de pequeno porte,grupo,183,Reprodução de materiais gravados em qualquer suporte,indisponivel,17,17,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
13,Q,Q — Empresa de médio porte,grupo,183,Reprodução de materiais gravados em qualquer suporte,indisponivel,2,2,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
13,R,R — Grande empresa,grupo,183,Reprodução de materiais gravados em qualquer suporte,indisponivel,null,null,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
13,S,S — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2024 / Microempresa,grupo,183,Reprodução de materiais gravados em qualquer suporte,indisponivel,1060,1060,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
13,T,T — Empresa de pequeno porte,grupo,183,Reprodução de materiais gravados em qualquer suporte,indisponivel,19,19,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
13,U,U — Empresa de médio porte,grupo,183,Reprodução de materiais gravados em qualquer suporte,indisponivel,2,2,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
13,V,V — Grande empresa,grupo,183,Reprodução de materiais gravados em qualquer suporte,indisponivel,null,null,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
14,D,D — EMPREGOS / Estoque 2022,grupo,221,Fabricação de produtos de borracha,atualizado,96646,96646,0.0,0.0,identico,
14,E,E — Estoque 2023,grupo,221,Fabricação de produtos de borracha,atualizado,95608,95073,-535.0,-0.5596,divergente,
14,F,F — Estoque 2024,grupo,221,Fabricação de produtos de borracha,atualizado,98763,98137,-626.0,-0.6338,divergente,
14,G,G — Estoque 2025,grupo,221,Fabricação de produtos de borracha,formula_preservada,97537,96907,-630.0,-0.6459,divergente,estoque projetado = coluna F + coluna J
14,H,H — Saldo / 2023 (jan-dez),grupo,221,Fabricação de produtos de borracha,atualizado,-67,-68,-1.0,-1.4925,divergente,
14,I,I — 2024 (jan-dez),grupo,221,Fabricação de produtos de borracha,atualizado,2583,2585,2.0,0.0774,divergente,
14,J,J — 2025 (jan-dez),grupo,221,Fabricação de produtos de borracha,atualizado,-1226,-1230,-4.0,-0.3263,divergente,
14,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,grupo,221,Fabricação de produtos de borracha,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
14,L,L — Empresa de pequeno porte,grupo,221,Fabricação de produtos de borracha,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
14,M,M — Empresa de médio porte,grupo,221,Fabricação de produtos de borracha,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
14,N,N — Grande empresa,grupo,221,Fabricação de produtos de borracha,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
14,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,grupo,221,Fabricação de produtos de borracha,indisponivel,3194,3194,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
14,P,P — Empresa de pequeno porte,grupo,221,Fabricação de produtos de borracha,indisponivel,550,550,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
14,Q,Q — Empresa de médio porte,grupo,221,Fabricação de produtos de borracha,indisponivel,97,97,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
14,R,R — Grande empresa,grupo,221,Fabricação de produtos de borracha,indisponivel,17,17,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
14,S,S — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2024 / Microempresa,grupo,221,Fabricação de produtos de borracha,indisponivel,3334,3334,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
14,T,T — Empresa de pequeno porte,grupo,221,Fabricação de produtos de borracha,indisponivel,560,560,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
